business_name,author_name,text,rating,rating_category,place_url
Saigon Legend @ West Coast Plaza,bryangoo123,"Frequented this restaurant a few times. Food is decent, but I was utterly disappointed with their service today.

I have received vouchers from my previous visit to this place before. But in my last visit, their cashier forgot to register the voucher, so we end up paying in full.

I’m not sure if it was the manager or boss who we managed to communicate this issue to, and she told us that we could use the voucher next time and would waived off the expiry on it.

Today, after visiting the outlet for a meal, they rejected our voucher. Saying it was expired.
We tried to explain the situation to the cashier, but she could not grasp the situation and called her boss. Which we then tried to explain again to the boss via the phone.

They still end up denying our vouchers.
At this point, we did not wanted to drag it further just for a $10 discount, so we paid in full and left.

Just felt utterly disappointed to frequent this place, only to experience the negligence by the staff, and then be given empty promises of being able to use the vouchers next time by whom I assume is the upper management.",1.0,negative,"https://www.google.com/maps/place/Saigon+Legend+@+West+Coast+Plaza/@1.3035473,103.6216819,12z/data=!3m1!5s0x31da1af22a21450b:0xfbfa09120f288130!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1b9258d57bf3:0xe15e92ee1a30d68a!8m2!3d1.3035473!4d103.7658775!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEVdmlldG5hbWVzZV9yZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0b2MyTkhjelJQV0dSdldrVm9TbEpIZUVWVVIzaHNUMVJXYm1GdVl4QUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABAw!16s%2Fg%2F11k41w1_0l"
Saigon Legend @ West Coast Plaza,B,"Food came fast, and was very yummy. Beef pho was good, banh xeo was a little large and had many ingredients that dropped out, and spring rolls were nice and yummy. Got a free yoghurt by leaving my comments, thank you very much!",5.0,positive,"https://www.google.com/maps/place/Saigon+Legend+@+West+Coast+Plaza/@1.3035473,103.6216819,12z/data=!3m1!5s0x31da1af22a21450b:0xfbfa09120f288130!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1b9258d57bf3:0xe15e92ee1a30d68a!8m2!3d1.3035473!4d103.7658775!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEVdmlldG5hbWVzZV9yZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0b2MyTkhjelJQV0dSdldrVm9TbEpIZUVWVVIzaHNUMVJXYm1GdVl4QUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABAw!16s%2Fg%2F11k41w1_0l"
Burnt Ends,Richard Lowe,"High expectations fall short
What we ordered:
Starters: Eggplant Miso; Beef Taco; Fennel, Orange and Burrata; Salt and Pepper Pork Ribs; Sourdough Bread.
Smaller servings, more like tasting plate size.

Best was Orange and Burrata, others were average to slightly below.

Mains: Flat Iron Steak
Nicely seasoned melt in the mouth steak, unfortunately had some foreign material in the salad which ruined the dish.

Deserts: Marshmallow, Flat White,  Soft Serve Cup
Interesting but Average flavours. The soft serve ice cream I would imagine it’s fairly hard to get wrong, but it was quite average tasting. Not sweet and flavours not full enough.

Drinks: Cucumber Smash, Mocktail Specials
Average, especially given the price they charge for the cocktails and Mocktails.
4 PAX lunch. Small servings, flavours of dishes a few hit and many misses.

The cocktails had a ridiculously massive square ice cube which meant there was actually very little to drink (see mocktail photo). The ice cube is from the bottom of glass to top. Literally 90% of the drink is this giant icecube.

We had a incident with foreign material (tissue / string) in our main flat iron steak meal, which ironically was the highlight best tasting of the entire menu we had. Highlighted this to the staff and kitchen, service recovery was a few complementary desserts which was about 7% discount of the entire bill.

The ice-cream wasn’t nice, the marshmallow had interesting flavours, not for everyone.

Overall, we felt it was a bit overrated given the hype and also the difficulties getting a booking, we would not return.",3.0,neutral,"https://www.google.com/maps/place/Burnt+Ends/@1.3035473,103.6216819,12z/data=!3m1!5s0x31da1a3ccf498407:0xf8d68148ffd1aeb!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da197262439f2d:0xb324b3b59b409d43!8m2!3d1.304606!4d103.8089925!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgETYmFyYmVjdWVfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSaWEyWkRVSGhuUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAg2EEo!16s%2Fg%2F1pp2trlvx"
Al Amaan Restaurant,vernye,"always come here after a hard at school, uncles are always friendly and give discount. pratas are crispy on the outside soft on the inside. the olio pasta is also very good! butter curry naan is a cult favourite amongst nus students, highly recommended!!",5.0,positive,"https://www.google.com/maps/place/Al+Amaan+Restaurant/@1.3035473,103.6216819,12z/data=!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1afc3c5dbaa5:0x4fc4767d3de8acde!8m2!3d1.2927526!4d103.7684987!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEYaW5kaWFuX211c2xpbV9yZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4amVsRXlkelJsYTNjd1pGUkpkRmRHT1ZWVlIxcEZZMjFGZW1KRlJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABBA!16s%2Fg%2F1tgby8mr"
Island Penang Kitchen,David Tsai,"My mom is from Penang, very rarely I eat Penang food in SG unless necessary, since my grand aunt invited me, why not ? Free food haha. We actually  over -order as there are 7 of us. In terms of authenticity, the prawn mee (Hokkien mee in …",4.0,positive,"https://www.google.com/maps/place/Island+Penang+Kitchen/@1.3035473,103.6216819,12z/data=!3m1!5s0x31da1aee02041097:0x64ef4ebe23695b8c!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1af1efc68611:0x56c9fc267c8cf8cc!8m2!3d1.3025584!4d103.764474!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEUbWFsYXlzaWFuX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUkVNV1pQWlRoM1JSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABA_!16s%2Fg%2F11cj8zklww"
Island Penang Kitchen,David Tsai,"My mom is from Penang, very rarely I eat Penang food in SG unless necessary, since my grand aunt invited me, why not ? Free food haha. We actually  over -order as there are 7 of us. In terms of authenticity, the prawn mee (Hokkien mee in Penang) and the Penang laksa stands out, the rest so so,  other dishes is our SG typical tze-char dishes. Overall enjoyable, and fyi we ate everything. Will return next year ! (I live in Tampines)",4.0,positive,"https://www.google.com/maps/place/Island+Penang+Kitchen/@1.3035473,103.6216819,12z/data=!3m1!5s0x31da1aee02041097:0x64ef4ebe23695b8c!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1af1efc68611:0x56c9fc267c8cf8cc!8m2!3d1.3025584!4d103.764474!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEUbWFsYXlzaWFuX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUkVNV1pQWlRoM1JSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABA_!16s%2Fg%2F11cj8zklww"
Candlenut,James Y,First time trying a strictly peranakan restaurant and it was quite impressive. The pork satay were very tender and flavorful and the crab curry had more crab meat than curry which is surprising to say the least. Lastly the dessert kueh salat is both aesthetically pleasing and delicious. The price came out to around $140 which isn't that expensive for a michelin restaurant.,5.0,positive,"https://www.google.com/maps/place/Candlenut/@1.3035473,103.6216819,12z/data=!3m1!5s0x31da1a22d572f9a3:0x3d3abeeadc17465a!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da19720b8724e7:0x5101e3c43062ecbb!8m2!3d1.3058022!4d103.810095!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERbnlvbnlhX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUndPVGhIT0hKQlJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIFBBI!16s%2Fg%2F1pp2txrmr"
Candlenut,Rui Yang How,"It has been my long-running wish to dine at Candlenut. Rather than feeling exquisitely modern like typical Michelin restaurants, Peranakan cuisine is typically cooked with thoughtful preparation and tastes like how your grandma(in SEA) would cook! Like most Asian cultures, it is best in a group of 4-5 so you can order multiple dishes a la carte. For couples, there’s still the ah-ma-kase!

Chef’s Mum’s Chicken Curry
One of the signature items in Candlenut, the curry is on the sweeter end and is very ‘lemak’ (aromatic) from the coconut milk. The chicken is not fall-off-the-bone but retains its texture while being easy peel off the bone. Get this with white rice!

Candlenut Buah Keluak Fried Rice
A must order signature dish! Buah Keluak is a nut that gives the fried rice a nutty profile (obviously). It is slightly spiced and has a surprisingly good wok hey to it. Make sure to break the yolk to give it an extra creaminess.

Cassava Kueh
Never ever skip dessert at Candlenut. Other than the signature Chendol, this kueh was really mind blowing. It’s a kueh(cake) uses grated tapioca base, topped with a custard layer that is wonderfully brulee - giving it a flan-like flavour. Make sure to have scoops of the Gula Melaka sorbet in between!",5.0,positive,"https://www.google.com/maps/place/Candlenut/@1.3035473,103.6216819,12z/data=!3m1!5s0x31da1a22d572f9a3:0x3d3abeeadc17465a!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da19720b8724e7:0x5101e3c43062ecbb!8m2!3d1.3058022!4d103.810095!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERbnlvbnlhX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUndPVGhIT0hKQlJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIFBBI!16s%2Fg%2F1pp2txrmr"
Candlenut,Sze Mei NG,"Venue : carparks around the blocks. Or 5 minutes walks from the closest bus stop. There are 3 restaurants in the same block sharing toilets. Candlenut is on the right side of the block. Decorated in south eastern asian Chinese style. Outdoor dining is available. Fine setting. Reservation is recommended for weekends and holidays. Walk in and got a table at sharp 12 noon on Wednesday. Pretty female toilet is located between two other restaurants.  --- 8/10
Service: 5-starred hotel standard level. Given a stool for placing handbags. Chilled Tap water water was provided and refilled later. Introduced each dish. Clean the table before the dessert is served. Effective. Polite and nice staff. --- 9/10
F&B: a la carte or ""ah-ma-kase"" menu.
All dishes inspired by Chef Malcolm's heritage. So there are Nyonya, Indonesian,  Philippino, and Malaysian Chinese dises. Good food presentation. Normal portion for ""ah ma kase"". Reasonable prices for service and quality of food. All dishes are served in communal dining style. Tried ""ah-ma-kase"" February 2025, S$108pp+10% service charge:
*Prawn Crackers with chili sauce, free of charge.

*Starters:
- Kuen Pie Tee: Lobster, Turmeric curry, roasted candlenut inside  the little cripsy cup. --- 7.2/10
- Deep-fried Carrot Cake with Buah Keluak XO Sauce: heavy flavor of the xo sauce  with little carrot cake cubes. --- 7.5/10
- Charcoal Grilled Bangus Belly Satay, Kicap Manis Glace: Philippines milk fish skewers.  --- 8/10

*Mains served with Steamed 'Thai Hom Mai' Rice, rice was well-cooked:
- Bakwan Kepiting Soup: Traditional  Peranakan dish. There were 2 chicken & crab Tofu Balls, tofu puff, rich chicken broth boiled over 4 hrs.  --- 8.8/10
- Gado Gado: fresh Tau Kwa (bean sprouts), Tempeh, Silver Sprouts,  Cucumber, Long Beans,  hard-boiled Egg, cuttlefish, and pineapple. An Indonesian dish. Stir before eating. --- 7.7/10
- Udang Nanas: 4 Wild caught Angkar Prawns cooked with lemak, ginger flower and coriander. One Prawns on the bottom was relatively small. --- 7.7/10
-  Tau Yu Bak: Slow-cooked  Iberian Pork Jowl, Shiitake mushrooms,  premium dark soy sauce, cabbage, chili, coriander. ---  7.8/10
- Ikan Gulai: There were Red Lion Snapper, Gulai sauce,  Mei Xiang Salted fish, Long Beans, crispy Fried bean curd sheets, and  brinjal (eggplant). Fish wasn't overcooked.   --- 8/10.
- Sambal Telor: There were local Squid, Deep-fried free-range egg, cucumber, coriander, dried squid sambal. --- 7.8/10

*Desserts :
- Mango Puffed Rice: There were Mango Sorbet, fresh Mango, coconut jelly (2 carp fish shaped), young coconut shave rice in a wide bowl. The waitpersons poured the coconut milk into the table. The fresh mango wasn't sweet enough. --- 7.4/10
- Peanut Butter Kaya Toasts: a tiny homemade Roti Kok with peanut crumbs on the top. Nice
* Hot Coffee,  $6.5: served with very traditional Chinese biscuits, interesting.  No other choices of coffee.",5.0,positive,"https://www.google.com/maps/place/Candlenut/@1.3035473,103.6216819,12z/data=!3m1!5s0x31da1a22d572f9a3:0x3d3abeeadc17465a!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da19720b8724e7:0x5101e3c43062ecbb!8m2!3d1.3058022!4d103.810095!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERbnlvbnlhX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUndPVGhIT0hKQlJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIFBBI!16s%2Fg%2F1pp2txrmr"
Candlenut,Poh,"Had the ala carte menu. Overall 4.5*
Best recommend the ngoh Hiang and cassava kueh.

Appetisers:
- Kueh pie tee is complementary, fragrant 4*
- Satay is flavourful tho a bit too sweet 4*
- The ngoh hiang is super good! 5*!
Main:
- Curry chicken, is thick and lemak, some part of chicken not so tender 4*
- Chap Chye is the best I’ve eaten so far, but I’m not a chap chye person, so 4*
- Buah Keluak fried rice, very special taste 4*
Dessert:
- Buah Keluak ice cream, super chocolatey, many layers of taste, crispy and caramel sweet, popping candies inside 4*
- Cassava kueh very good 5*! It is tapioca cake but super soft

The service is really good, top up water, always around, give complementary food and free small cake and candle for birthday.",4.0,positive,"https://www.google.com/maps/place/Candlenut/@1.3035473,103.6216819,12z/data=!3m1!5s0x31da1a22d572f9a3:0x3d3abeeadc17465a!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da19720b8724e7:0x5101e3c43062ecbb!8m2!3d1.3058022!4d103.810095!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERbnlvbnlhX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUndPVGhIT0hKQlJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIFBBI!16s%2Fg%2F1pp2txrmr"
Claudine Restaurant,Koushik Pal,"Wonderful fine dine experience at Claudine at their weekend brunch. Beautiful ambience, the free flow of wine has excellent pours, and we had the sparkling rose and the white. All the dishes we ordered were full of complex flavours and special touches of the chef in the sauce was unmistakable.",5.0,positive,"https://www.google.com/maps/place/Claudine+Restaurant/@1.3035473,103.6216819,12z/data=!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da193420e53bfb:0xc828523761e16842!8m2!3d1.3048733!4d103.8135205!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOaWFrbElNbVZCRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQSQ!16s%2Fg%2F11pwwskxz4"
